City,Date,AQI,PM2.5,PM10,NO2,SO2,CO,O3
Bangalore,11/01/20,67,36.85,72.36,55.61,76.38,0.7,63.65
Bangalore,12/01/20,71,39.05,76.68,58.93,80.94,0.75,67.45
Bangalore,13/01/20,106,58.3,114.48,87.98,120.84,1.11,100.7
Bangalore,14/01/20,121,66.55,130.68,100.43,137.94,1.27,114.95
Bangalore,15/01/20,100,55,108,83,114,1.05,95
Bangalore,16/01/20,119,65.45,128.52,98.77,135.66,1.25,113.05
Bangalore,17/01/20,95,52.25,102.6,78.85,108.3,1,90.25
Bangalore,18/01/20,74,40.7,79.92,61.42,84.36,0.78,70.3
Bangalore,19/01/20,62,34.1,66.96,51.46,70.68,0.65,58.9
Bangalore,20/01/20,72,39.6,77.76,59.76,82.08,0.76,68.4
Bangalore,21/01/20,85,46.75,91.8,70.55,96.9,0.89,80.75
Bangalore,22/01/20,68,37.4,73.44,56.44,77.52,0.71,64.6
Bangalore,23/01/20,66,36.3,71.28,54.78,75.24,0.69,62.7
Bangalore,24/01/20,94,51.7,101.52,78.02,107.16,0.99,89.3
Bangalore,25/01/20,89,48.95,96.12,73.87,101.46,0.93,84.55
Bangalore,26/01/20,87,47.85,93.96,72.21,99.18,0.91,82.65
Bangalore,27/01/20,81,44.55,87.48,67.23,92.34,0.85,76.95
Bangalore,28/01/20,96,52.8,103.68,79.68,109.44,1.01,91.2
Bangalore,29/01/20,116,63.8,125.28,96.28,132.24,1.22,110.2
Bangalore,30/01/20,102,56.1,110.16,84.66,116.28,1.07,96.9
Bangalore,31/01/20,111,61.05,119.88,92.13,126.54,1.17,105.45
Bangalore,01/02/20,99,54.45,106.92,82.17,112.86,1.04,94.05
Bangalore,02/02/20,86,47.3,92.88,71.38,98.04,0.9,81.7
Bangalore,03/02/20,71,39.05,76.68,58.93,80.94,0.75,67.45
Bangalore,04/02/20,72,39.6,77.76,59.76,82.08,0.76,68.4
Bangalore,05/02/20,72,39.6,77.76,59.76,82.08,0.76,68.4
Bangalore,06/02/20,90,49.5,97.2,74.7,102.6,0.95,85.5
Bangalore,07/02/20,92,50.6,99.36,76.36,104.88,0.97,87.4
Bangalore,08/02/20,105,57.75,113.4,87.15,119.7,1.1,99.75
Bangalore,09/02/20,93,51.15,100.44,77.19,106.02,0.98,88.35
Bangalore,10/02/20,87,47.85,93.96,72.21,99.18,0.91,82.65
Bangalore,11/02/20,66,36.3,71.28,54.78,75.24,0.69,62.7
Bangalore,12/02/20,73,40.15,78.84,60.59,83.22,0.77,69.35
Bangalore,13/02/20,76,41.8,82.08,63.08,86.64,0.8,72.2
Bangalore,14/02/20,107,58.85,115.56,88.81,121.98,1.12,101.65
Bangalore,15/02/20,123,67.65,132.84,102.09,140.22,1.29,116.85
Bangalore,16/02/20,110,60.5,118.8,91.3,125.4,1.16,104.5
Bangalore,17/02/20,92,50.6,99.36,76.36,104.88,0.97,87.4
Bangalore,18/02/20,91,50.05,98.28,75.53,103.74,0.96,86.45
Bangalore,19/02/20,89,48.95,96.12,73.87,101.46,0.93,84.55
Bangalore,20/02/20,89,48.95,96.12,73.87,101.46,0.93,84.55
Bangalore,21/02/20,76,41.8,82.08,63.08,86.64,0.8,72.2
Bangalore,22/02/20,74,40.7,79.92,61.42,84.36,0.78,70.3
Bangalore,23/02/20,80,44,86.4,66.4,91.2,0.84,76
Bangalore,24/02/20,72,39.6,77.76,59.76,82.08,0.76,68.4
Bangalore,25/02/20,102,56.1,110.16,84.66,116.28,1.07,96.9
Bangalore,26/02/20,94,51.7,101.52,78.02,107.16,0.99,89.3
Bangalore,27/02/20,91,50.05,98.28,75.53,103.74,0.96,86.45
Bangalore,28/02/20,90,49.5,97.2,74.7,102.6,0.95,85.5
Bangalore,01/03/20,86,47.3,92.88,71.38,98.04,0.9,81.7
Bangalore,02/03/20,128,70.4,138.24,106.24,145.92,1.34,121.6
Bangalore,03/03/20,161,88.55,173.88,133.63,183.54,1.69,152.95
Bangalore,04/03/20,129,70.95,139.32,107.07,147.06,1.35,122.55
Bangalore,05/03/20,121,66.55,130.68,100.43,137.94,1.27,114.95
Bangalore,06/03/20,91,50.05,98.28,75.53,103.74,0.96,86.45
Bangalore,07/03/20,86,47.3,92.88,71.38,98.04,0.9,81.7
Bangalore,08/03/20,85,46.75,91.8,70.55,96.9,0.89,80.75
Bangalore,09/03/20,90,49.5,97.2,74.7,102.6,0.95,85.5
Bangalore,10/03/20,84,46.2,90.72,69.72,95.76,0.88,79.8
Bangalore,11/03/20,88,48.4,95.04,73.04,100.32,0.92,83.6
Bangalore,12/03/20,85,46.75,91.8,70.55,96.9,0.89,80.75
Bangalore,13/03/20,81,44.55,87.48,67.23,92.34,0.85,76.95
Bangalore,14/03/20,76,41.8,82.08,63.08,86.64,0.8,72.2
Bangalore,15/03/20,80,44,86.4,66.4,91.2,0.84,76
Bangalore,16/03/20,67,36.85,72.36,55.61,76.38,0.7,63.65
Bangalore,17/03/20,75,41.25,81,62.25,85.5,0.79,71.25
Bangalore,18/03/20,71,39.05,76.68,58.93,80.94,0.75,67.45
Bangalore,19/03/20,84,46.2,90.72,69.72,95.76,0.88,79.8
Bangalore,20/03/20,94,51.7,101.52,78.02,107.16,0.99,89.3
Bangalore,21/03/20,105,57.75,113.4,87.15,119.7,1.1,99.75
Bangalore,22/03/20,79,43.45,85.32,65.57,90.06,0.83,75.05
Bangalore,23/03/20,78,42.9,84.24,64.74,88.92,0.82,74.1
Bangalore,24/03/20,111,61.05,119.88,92.13,126.54,1.17,105.45
Bangalore,25/03/20,57,31.35,61.56,47.31,64.98,0.6,54.15
Bangalore,26/03/20,58,31.9,62.64,48.14,66.12,0.61,55.1
Bangalore,27/03/20,54,29.7,58.32,44.82,61.56,0.57,51.3
Bangalore,28/03/20,53,29.15,57.24,43.99,60.42,0.56,50.35
Bangalore,29/03/20,57,31.35,61.56,47.31,64.98,0.6,54.15
Bangalore,30/03/20,63,34.65,68.04,52.29,71.82,0.66,59.85
Bangalore,31/03/20,55,30.25,59.4,45.65,62.7,0.58,52.25
Bangalore,01/04/20,52,28.6,56.16,43.16,59.28,0.55,49.4
Bangalore,02/04/20,59,32.45,63.72,48.97,67.26,0.62,56.05
Bangalore,03/04/20,69,37.95,74.52,57.27,78.66,0.72,65.55
Bangalore,04/04/20,64,35.2,69.12,53.12,72.96,0.67,60.8
Bangalore,05/04/20,64,35.2,69.12,53.12,72.96,0.67,60.8
Bangalore,06/04/20,58,31.9,62.64,48.14,66.12,0.61,55.1
Bangalore,07/04/20,48,26.4,51.84,39.84,54.72,0.5,45.6
Bangalore,08/04/20,52,28.6,56.16,43.16,59.28,0.55,49.4
Bangalore,09/04/20,54,29.7,58.32,44.82,61.56,0.57,51.3
Bangalore,10/04/20,55,30.25,59.4,45.65,62.7,0.58,52.25
Bangalore,11/04/20,49,26.95,52.92,40.67,55.86,0.51,46.55
Bangalore,12/04/20,58,31.9,62.64,48.14,66.12,0.61,55.1
Bangalore,13/04/20,49,26.95,52.92,40.67,55.86,0.51,46.55
Bangalore,14/04/20,58,31.9,62.64,48.14,66.12,0.61,55.1
Bangalore,15/04/20,64,35.2,69.12,53.12,72.96,0.67,60.8
Bangalore,16/04/20,52,28.6,56.16,43.16,59.28,0.55,49.4
Bangalore,17/04/20,66,36.3,71.28,54.78,75.24,0.69,62.7
Bangalore,18/04/20,68,37.4,73.44,56.44,77.52,0.71,64.6
Bangalore,19/04/20,52,28.6,56.16,43.16,59.28,0.55,49.4
Bangalore,20/04/20,41,22.55,44.28,34.03,46.74,0.43,38.95
Bangalore,21/04/20,59,32.45,63.72,48.97,67.26,0.62,56.05
Bangalore,22/04/20,55,30.25,59.4,45.65,62.7,0.58,52.25
Bangalore,23/04/20,59,32.45,63.72,48.97,67.26,0.62,56.05
Bangalore,24/04/20,65,35.75,70.2,53.95,74.1,0.68,61.75
Bangalore,25/04/20,58,31.9,62.64,48.14,66.12,0.61,55.1
Bangalore,26/04/20,58,31.9,62.64,48.14,66.12,0.61,55.1
Bangalore,27/04/20,43,23.65,46.44,35.69,49.02,0.45,40.85
Bangalore,28/04/20,60,33,64.8,49.8,68.4,0.63,57
Bangalore,29/04/20,48,26.4,51.84,39.84,54.72,0.5,45.6
Bangalore,30/04/20,50,27.5,54,41.5,57,0.53,47.5
Bangalore,01/05/20,61,33.55,65.88,50.63,69.54,0.64,57.95
Bangalore,02/05/20,58,31.9,62.64,48.14,66.12,0.61,55.1
Bangalore,03/05/20,56,30.8,60.48,46.48,63.84,0.59,53.2
Bangalore,04/05/20,66,36.3,71.28,54.78,75.24,0.69,62.7
Bangalore,05/05/20,78,42.9,84.24,64.74,88.92,0.82,74.1
Bangalore,06/05/20,71,39.05,76.68,58.93,80.94,0.75,67.45
Bangalore,07/05/20,70,38.5,75.6,58.1,79.8,0.74,66.5
Bangalore,08/05/20,58,31.9,62.64,48.14,66.12,0.61,55.1
Bangalore,09/05/20,64,35.2,69.12,53.12,72.96,0.67,60.8
Bangalore,10/05/20,68,37.4,73.44,56.44,77.52,0.71,64.6
Bangalore,11/05/20,60,33,64.8,49.8,68.4,0.63,57
Bangalore,12/05/20,75,41.25,81,62.25,85.5,0.79,71.25
Bangalore,13/05/20,51,28.05,55.08,42.33,58.14,0.54,48.45
Bangalore,14/05/20,56,30.8,60.48,46.48,63.84,0.59,53.2
Bangalore,15/05/20,50,27.5,54,41.5,57,0.53,47.5
Bangalore,16/05/20,59,32.45,63.72,48.97,67.26,0.62,56.05
Bangalore,17/05/20,55,30.25,59.4,45.65,62.7,0.58,52.25
Bangalore,18/05/20,54,29.7,58.32,44.82,61.56,0.57,51.3
Bangalore,19/05/20,66,36.3,71.28,54.78,75.24,0.69,62.7
Bangalore,20/05/20,78,42.9,84.24,64.74,88.92,0.82,74.1
Bangalore,21/05/20,56,30.8,60.48,46.48,63.84,0.59,53.2
Bangalore,22/05/20,55,30.25,59.4,45.65,62.7,0.58,52.25
Bangalore,23/05/20,56,30.8,60.48,46.48,63.84,0.59,53.2
Bangalore,24/05/20,57,31.35,61.56,47.31,64.98,0.6,54.15
Bangalore,25/05/20,55,30.25,59.4,45.65,62.7,0.58,52.25
Bangalore,26/05/20,58,31.9,62.64,48.14,66.12,0.61,55.1
Bangalore,27/05/20,60,33,64.8,49.8,68.4,0.63,57
Bangalore,28/05/20,58,31.9,62.64,48.14,66.12,0.61,55.1
Bangalore,29/05/20,49,26.95,52.92,40.67,55.86,0.51,46.55
Bangalore,30/05/20,56,30.8,60.48,46.48,63.84,0.59,53.2
Bangalore,31/05/20,54,29.7,58.32,44.82,61.56,0.57,51.3
Bangalore,01/06/20,36,19.8,38.88,29.88,41.04,0.38,34.2
Bangalore,02/06/20,32,17.6,34.56,26.56,36.48,0.34,30.4
Bangalore,03/06/20,36,19.8,38.88,29.88,41.04,0.38,34.2
Bangalore,04/06/20,34,18.7,36.72,28.22,38.76,0.36,32.3
Bangalore,05/06/20,51,28.05,55.08,42.33,58.14,0.54,48.45
Bangalore,06/06/20,60,33,64.8,49.8,68.4,0.63,57
Bangalore,07/06/20,50,27.5,54,41.5,57,0.53,47.5
Bangalore,08/06/20,47,25.85,50.76,39.01,53.58,0.49,44.65
Bangalore,09/06/20,53,29.15,57.24,43.99,60.42,0.56,50.35
Bangalore,10/06/20,72,39.6,77.76,59.76,82.08,0.76,68.4
Bangalore,11/06/20,42,23.1,45.36,34.86,47.88,0.44,39.9
Bangalore,12/06/20,42,23.1,45.36,34.86,47.88,0.44,39.9
Bangalore,13/06/20,45,24.75,48.6,37.35,51.3,0.47,42.75
Bangalore,14/06/20,42,23.1,45.36,34.86,47.88,0.44,39.9
Bangalore,15/06/20,36,19.8,38.88,29.88,41.04,0.38,34.2
Bangalore,16/06/20,53,29.15,57.24,43.99,60.42,0.56,50.35
Bangalore,17/06/20,54,29.7,58.32,44.82,61.56,0.57,51.3
Bangalore,18/06/20,62,34.1,66.96,51.46,70.68,0.65,58.9
Bangalore,19/06/20,60,33,64.8,49.8,68.4,0.63,57
Bangalore,20/06/20,52,28.6,56.16,43.16,59.28,0.55,49.4
Bangalore,21/06/20,46,25.3,49.68,38.18,52.44,0.48,43.7
Bangalore,22/06/20,41,22.55,44.28,34.03,46.74,0.43,38.95
Bangalore,23/06/20,47,25.85,50.76,39.01,53.58,0.49,44.65
Bangalore,24/06/20,57,31.35,61.56,47.31,64.98,0.6,54.15
Bangalore,25/06/20,44,24.2,47.52,36.52,50.16,0.46,41.8
Bangalore,26/06/20,40,22,43.2,33.2,45.6,0.42,38
Bangalore,27/06/20,35,19.25,37.8,29.05,39.9,0.37,33.25
Bangalore,28/06/20,46,25.3,49.68,38.18,52.44,0.48,43.7
Bangalore,29/06/20,51,28.05,55.08,42.33,58.14,0.54,48.45
Bangalore,30/06/20,36,19.8,38.88,29.88,41.04,0.38,34.2
Bangalore,01/07/20,41,22.55,44.28,34.03,46.74,0.43,38.95
Bangalore,02/07/20,36,19.8,38.88,29.88,41.04,0.38,34.2
Bangalore,03/07/20,38,20.9,41.04,31.54,43.32,0.4,36.1
Bangalore,04/07/20,36,19.8,38.88,29.88,41.04,0.38,34.2
Bangalore,05/07/20,42,23.1,45.36,34.86,47.88,0.44,39.9
Bangalore,06/07/20,38,20.9,41.04,31.54,43.32,0.4,36.1
Bangalore,07/07/20,42,23.1,45.36,34.86,47.88,0.44,39.9
Bangalore,08/07/20,44,24.2,47.52,36.52,50.16,0.46,41.8
Bangalore,09/07/20,35,19.25,37.8,29.05,39.9,0.37,33.25
Bangalore,10/07/20,34,18.7,36.72,28.22,38.76,0.36,32.3
Bangalore,11/07/20,40,22,43.2,33.2,45.6,0.42,38
Bangalore,12/07/20,36,19.8,38.88,29.88,41.04,0.38,34.2
Bangalore,13/07/20,38,20.9,41.04,31.54,43.32,0.4,36.1
Bangalore,14/07/20,38,20.9,41.04,31.54,43.32,0.4,36.1
Bangalore,15/07/20,34,18.7,36.72,28.22,38.76,0.36,32.3
Bangalore,16/07/20,30,16.5,32.4,24.9,34.2,0.32,28.5
Bangalore,17/07/20,34,18.7,36.72,28.22,38.76,0.36,32.3
Bangalore,18/07/20,35,19.25,37.8,29.05,39.9,0.37,33.25
Bangalore,19/07/20,33,18.15,35.64,27.39,37.62,0.35,31.35
Bangalore,20/07/20,40,22,43.2,33.2,45.6,0.42,38
Bangalore,21/07/20,31,17.05,33.48,25.73,35.34,0.33,29.45
Bangalore,22/07/20,47,25.85,50.76,39.01,53.58,0.49,44.65
Bangalore,23/07/20,49,26.95,52.92,40.67,55.86,0.51,46.55
Bangalore,24/07/20,40,22,43.2,33.2,45.6,0.42,38
Bangalore,25/07/20,40,22,43.2,33.2,45.6,0.42,38
Bangalore,26/07/20,37,20.35,39.96,30.71,42.18,0.39,35.15
Bangalore,27/07/20,39,21.45,42.12,32.37,44.46,0.41,37.05
Bangalore,28/07/20,40,22,43.2,33.2,45.6,0.42,38
Bangalore,29/07/20,43,23.65,46.44,35.69,49.02,0.45,40.85
Bangalore,30/07/20,53,29.15,57.24,43.99,60.42,0.56,50.35
Bangalore,31/07/20,36,19.8,38.88,29.88,41.04,0.38,34.2
Bangalore,01/08/20,29,15.95,31.32,24.07,33.06,0.3,27.55
Bangalore,02/08/20,43,23.65,46.44,35.69,49.02,0.45,40.85
Bangalore,03/08/20,36,19.8,38.88,29.88,41.04,0.38,34.2
Bangalore,04/08/20,35,19.25,37.8,29.05,39.9,0.37,33.25
Bangalore,05/08/20,35,19.25,37.8,29.05,39.9,0.37,33.25
Bangalore,06/08/20,41,22.55,44.28,34.03,46.74,0.43,38.95
Bangalore,07/08/20,41,22.55,44.28,34.03,46.74,0.43,38.95
Bangalore,08/08/20,42,23.1,45.36,34.86,47.88,0.44,39.9
Bangalore,09/08/20,36,19.8,38.88,29.88,41.04,0.38,34.2
Bangalore,10/08/20,34,18.7,36.72,28.22,38.76,0.36,32.3
Bangalore,11/08/20,55,30.25,59.4,45.65,62.7,0.58,52.25
Bangalore,12/08/20,48,26.4,51.84,39.84,54.72,0.5,45.6
Bangalore,13/08/20,60,33,64.8,49.8,68.4,0.63,57
Bangalore,14/08/20,60,33,64.8,49.8,68.4,0.63,57
Bangalore,15/08/20,54,29.7,58.32,44.82,61.56,0.57,51.3
Bangalore,16/08/20,55,30.25,59.4,45.65,62.7,0.58,52.25
Bangalore,17/08/20,49,26.95,52.92,40.67,55.86,0.51,46.55
Bangalore,18/08/20,43,23.65,46.44,35.69,49.02,0.45,40.85
Bangalore,19/08/20,46,25.3,49.68,38.18,52.44,0.48,43.7
Bangalore,20/08/20,51,28.05,55.08,42.33,58.14,0.54,48.45
Bangalore,21/08/20,52,28.6,56.16,43.16,59.28,0.55,49.4
Bangalore,22/08/20,47,25.85,50.76,39.01,53.58,0.49,44.65
Bangalore,23/08/20,39,21.45,42.12,32.37,44.46,0.41,37.05
Bangalore,24/08/20,49,26.95,52.92,40.67,55.86,0.51,46.55
Bangalore,25/08/20,46,25.3,49.68,38.18,52.44,0.48,43.7
Bangalore,26/08/20,55,30.25,59.4,45.65,62.7,0.58,52.25
Bangalore,27/08/20,55,30.25,59.4,45.65,62.7,0.58,52.25
Bangalore,28/08/20,55,30.25,59.4,45.65,62.7,0.58,52.25
Bangalore,29/08/20,65,35.75,70.2,53.95,74.1,0.68,61.75
Bangalore,30/08/20,57,31.35,61.56,47.31,64.98,0.6,54.15
Bangalore,31/08/20,61,33.55,65.88,50.63,69.54,0.64,57.95
Bangalore,01/09/20,52,28.6,56.16,43.16,59.28,0.55,49.4
Bangalore,02/09/20,76,41.8,82.08,63.08,86.64,0.8,72.2
Bangalore,03/09/20,50,27.5,54,41.5,57,0.53,47.5
Bangalore,04/09/20,47,25.85,50.76,39.01,53.58,0.49,44.65
Bangalore,05/09/20,64,35.2,69.12,53.12,72.96,0.67,60.8
Bangalore,06/09/20,69,37.95,74.52,57.27,78.66,0.72,65.55
Bangalore,07/09/20,48,26.4,51.84,39.84,54.72,0.5,45.6
Bangalore,08/09/20,39,21.45,42.12,32.37,44.46,0.41,37.05
Bangalore,09/09/20,35,19.25,37.8,29.05,39.9,0.37,33.25
Bangalore,10/09/20,34,18.7,36.72,28.22,38.76,0.36,32.3
Bangalore,11/09/20,34,18.7,36.72,28.22,38.76,0.36,32.3
Bangalore,12/09/20,33,18.15,35.64,27.39,37.62,0.35,31.35
Bangalore,13/09/20,66,36.3,71.28,54.78,75.24,0.69,62.7
Bangalore,14/09/20,40,22,43.2,33.2,45.6,0.42,38
Bangalore,15/09/20,47,25.85,50.76,39.01,53.58,0.49,44.65
Bangalore,16/09/20,40,22,43.2,33.2,45.6,0.42,38
Bangalore,17/09/20,56,30.8,60.48,46.48,63.84,0.59,53.2
Bangalore,18/09/20,46,25.3,49.68,38.18,52.44,0.48,43.7
Bangalore,19/09/20,47,25.85,50.76,39.01,53.58,0.49,44.65
Bangalore,20/09/20,38,20.9,41.04,31.54,43.32,0.4,36.1
Bangalore,21/09/20,32,17.6,34.56,26.56,36.48,0.34,30.4
Bangalore,22/09/20,41,22.55,44.28,34.03,46.74,0.43,38.95
Bangalore,23/09/20,48,26.4,51.84,39.84,54.72,0.5,45.6
Bangalore,24/09/20,65,35.75,70.2,53.95,74.1,0.68,61.75
Bangalore,25/09/20,46,25.3,49.68,38.18,52.44,0.48,43.7
Bangalore,26/09/20,50,27.5,54,41.5,57,0.53,47.5
Bangalore,27/09/20,49,26.95,52.92,40.67,55.86,0.51,46.55
Bangalore,28/09/20,55,30.25,59.4,45.65,62.7,0.58,52.25
Bangalore,29/09/20,62,34.1,66.96,51.46,70.68,0.65,58.9
Bangalore,30/09/20,50,27.5,54,41.5,57,0.53,47.5
Bangalore,01/10/20,50,27.5,54,41.5,57,0.53,47.5
Bangalore,02/10/20,56,30.8,60.48,46.48,63.84,0.59,53.2
Bangalore,03/10/20,48,26.4,51.84,39.84,54.72,0.5,45.6
Bangalore,04/10/20,59,32.45,63.72,48.97,67.26,0.62,56.05
Bangalore,05/10/20,47,25.85,50.76,39.01,53.58,0.49,44.65
Bangalore,06/10/20,63,34.65,68.04,52.29,71.82,0.66,59.85
Bangalore,07/10/20,60,33,64.8,49.8,68.4,0.63,57
Bangalore,08/10/20,72,39.6,77.76,59.76,82.08,0.76,68.4
Bangalore,09/10/20,76,41.8,82.08,63.08,86.64,0.8,72.2
Bangalore,10/10/20,57,31.35,61.56,47.31,64.98,0.6,54.15
Bangalore,11/10/20,42,23.1,45.36,34.86,47.88,0.44,39.9
Bangalore,12/10/20,43,23.65,46.44,35.69,49.02,0.45,40.85
Bangalore,13/10/20,51,28.05,55.08,42.33,58.14,0.54,48.45
Bangalore,14/10/20,43,23.65,46.44,35.69,49.02,0.45,40.85
Bangalore,15/10/20,45,24.75,48.6,37.35,51.3,0.47,42.75
Bangalore,16/10/20,58,31.9,62.64,48.14,66.12,0.61,55.1
Bangalore,17/10/20,80,44,86.4,66.4,91.2,0.84,76
Bangalore,18/10/20,72,39.6,77.76,59.76,82.08,0.76,68.4
Bangalore,19/10/20,70,38.5,75.6,58.1,79.8,0.74,66.5
Bangalore,20/10/20,76,41.8,82.08,63.08,86.64,0.8,72.2
Bangalore,21/10/20,56,30.8,60.48,46.48,63.84,0.59,53.2
Bangalore,22/10/20,59,32.45,63.72,48.97,67.26,0.62,56.05
Bangalore,23/10/20,50,27.5,54,41.5,57,0.53,47.5
Bangalore,24/10/20,44,24.2,47.52,36.52,50.16,0.46,41.8
Bangalore,25/10/20,67,36.85,72.36,55.61,76.38,0.7,63.65
Bangalore,26/10/20,78,42.9,84.24,64.74,88.92,0.82,74.1
Bangalore,27/10/20,89,48.95,96.12,73.87,101.46,0.93,84.55
Bangalore,28/10/20,96,52.8,103.68,79.68,109.44,1.01,91.2
Bangalore,29/10/20,95,52.25,102.6,78.85,108.3,1,90.25
Bangalore,30/10/20,77,42.35,83.16,63.91,87.78,0.81,73.15
Bangalore,31/10/20,101,55.55,109.08,83.83,115.14,1.06,95.95
Bangalore,01/11/20,114,62.7,123.12,94.62,129.96,1.2,108.3
Bangalore,02/11/20,140,77,151.2,116.2,159.6,1.47,133
Bangalore,03/11/20,119,65.45,128.52,98.77,135.66,1.25,113.05
Bangalore,04/11/20,94,51.7,101.52,78.02,107.16,0.99,89.3
Bangalore,05/11/20,73,40.15,78.84,60.59,83.22,0.77,69.35
Bangalore,06/11/20,74,40.7,79.92,61.42,84.36,0.78,70.3
Bangalore,07/11/20,53,29.15,57.24,43.99,60.42,0.56,50.35
Bangalore,08/11/20,59,32.45,63.72,48.97,67.26,0.62,56.05
Bangalore,09/11/20,108,59.4,116.64,89.64,123.12,1.13,102.6
Bangalore,10/11/20,93,51.15,100.44,77.19,106.02,0.98,88.35
Bangalore,11/11/20,87,47.85,93.96,72.21,99.18,0.91,82.65
Bangalore,12/11/20,63,34.65,68.04,52.29,71.82,0.66,59.85
Bangalore,13/11/20,55,30.25,59.4,45.65,62.7,0.58,52.25
Bangalore,14/11/20,48,26.4,51.84,39.84,54.72,0.5,45.6
Bangalore,15/11/20,58,31.9,62.64,48.14,66.12,0.61,55.1
Bangalore,16/11/20,42,23.1,45.36,34.86,47.88,0.44,39.9
Bangalore,17/11/20,43,23.65,46.44,35.69,49.02,0.45,40.85
Bangalore,18/11/20,46,25.3,49.68,38.18,52.44,0.48,43.7
Bangalore,19/11/20,57,31.35,61.56,47.31,64.98,0.6,54.15
Bangalore,20/11/20,52,28.6,56.16,43.16,59.28,0.55,49.4
Bangalore,21/11/20,68,37.4,73.44,56.44,77.52,0.71,64.6
Bangalore,22/11/20,73,40.15,78.84,60.59,83.22,0.77,69.35
Bangalore,23/11/20,72,39.6,77.76,59.76,82.08,0.76,68.4
Bangalore,24/11/20,67,36.85,72.36,55.61,76.38,0.7,63.65
Bangalore,25/11/20,84,46.2,90.72,69.72,95.76,0.88,79.8
Bangalore,26/11/20,44,24.2,47.52,36.52,50.16,0.46,41.8
Bangalore,27/11/20,48,26.4,51.84,39.84,54.72,0.5,45.6
Bangalore,28/11/20,50,27.5,54,41.5,57,0.53,47.5
Bangalore,29/11/20,57,31.35,61.56,47.31,64.98,0.6,54.15
Bangalore,30/11/20,53,29.15,57.24,43.99,60.42,0.56,50.35
Bangalore,01/12/20,63,34.65,68.04,52.29,71.82,0.66,59.85
Bangalore,02/12/20,65,35.75,70.2,53.95,74.1,0.68,61.75
Bangalore,03/12/20,62,34.1,66.96,51.46,70.68,0.65,58.9
Bangalore,04/12/20,63,34.65,68.04,52.29,71.82,0.66,59.85
Bangalore,05/12/20,49,26.95,52.92,40.67,55.86,0.51,46.55
Bangalore,06/12/20,51,28.05,55.08,42.33,58.14,0.54,48.45
Bangalore,07/12/20,44,24.2,47.52,36.52,50.16,0.46,41.8
Bangalore,08/12/20,52,28.6,56.16,43.16,59.28,0.55,49.4
Bangalore,09/12/20,50,27.5,54,41.5,57,0.53,47.5
Bangalore,10/12/20,57,31.35,61.56,47.31,64.98,0.6,54.15
Bangalore,11/12/20,81,44.55,87.48,67.23,92.34,0.85,76.95
Bangalore,12/12/20,83,45.65,89.64,68.89,94.62,0.87,78.85
Bangalore,13/12/20,103,56.65,111.24,85.49,117.42,1.08,97.85
Bangalore,14/12/20,104,57.2,112.32,86.32,118.56,1.09,98.8
Bangalore,15/12/20,104,57.2,112.32,86.32,118.56,1.09,98.8
Bangalore,16/12/20,84,46.2,90.72,69.72,95.76,0.88,79.8
Bangalore,17/12/20,68,37.4,73.44,56.44,77.52,0.71,64.6
Bangalore,18/12/20,69,37.95,74.52,57.27,78.66,0.72,65.55
Bangalore,19/12/20,92,50.6,99.36,76.36,104.88,0.97,87.4
Bangalore,20/12/20,106,58.3,114.48,87.98,120.84,1.11,100.7
Bangalore,21/12/20,120,66,129.6,99.6,136.8,1.26,114
Bangalore,22/12/20,117,64.35,126.36,97.11,133.38,1.23,111.15
Bangalore,23/12/20,94,51.7,101.52,78.02,107.16,0.99,89.3
Bangalore,24/12/20,90,49.5,97.2,74.7,102.6,0.95,85.5
Bangalore,25/12/20,102,56.1,110.16,84.66,116.28,1.07,96.9
Bangalore,26/12/20,88,48.4,95.04,73.04,100.32,0.92,83.6
Bangalore,27/12/20,110,60.5,118.8,91.3,125.4,1.16,104.5
Bangalore,28/12/20,111,61.05,119.88,92.13,126.54,1.17,105.45
Bangalore,29/12/20,122,67.1,131.76,101.26,139.08,1.28,115.9
Bangalore,30/12/20,101,55.55,109.08,83.83,115.14,1.06,95.95
Bangalore,31/12/20,81,44.55,87.48,67.23,92.34,0.85,76.95
Bangalore,01/01/21,98,53.9,105.84,81.34,111.72,1.03,93.1
Bangalore,02/01/21,107,58.85,115.56,88.81,121.98,1.12,101.65
Bangalore,03/01/21,80,44,86.4,66.4,91.2,0.84,76
Bangalore,04/01/21,80,44,86.4,66.4,91.2,0.84,76
Bangalore,05/01/21,58,31.9,62.64,48.14,66.12,0.61,55.1
Bangalore,06/01/21,38,20.9,41.04,31.54,43.32,0.4,36.1
Bangalore,07/01/21,43,23.65,46.44,35.69,49.02,0.45,40.85
Bangalore,08/01/21,58,31.9,62.64,48.14,66.12,0.61,55.1
Bangalore,09/01/21,48,26.4,51.84,39.84,54.72,0.5,45.6
Bangalore,10/01/21,81,44.55,87.48,67.23,92.34,0.85,76.95
Bangalore,11/01/21,64,35.2,69.12,53.12,72.96,0.67,60.8
Bangalore,12/01/21,63,34.65,68.04,52.29,71.82,0.66,59.85
Bangalore,13/01/21,82,45.1,88.56,68.06,93.48,0.86,77.9
Bangalore,14/01/21,75,41.25,81,62.25,85.5,0.79,71.25
Bangalore,15/01/21,82,45.1,88.56,68.06,93.48,0.86,77.9
Bangalore,16/01/21,87,47.85,93.96,72.21,99.18,0.91,82.65
